Date,Station,Depth,Calculated Chlorophyll,Calculated Oxygen,Calculated SPM,Calculated Extinction Coefficient,Salinity,Temperature,Nitrite,Nitrate + Nitrite,Ammonium,Phosphate,Silicate
4/7/2010,22.0,17.0,4.2,8.1, 11,,28.46,12.77,,,,,
4/7/2010,22.0,18.0,4.2,8.2, 11,,28.61,12.74,,,,,
4/7/2010,21.0,1.0,5.5,8.5,  6,,26.18,13.77,,,,,
4/7/2010,21.0,2.0,5.5,8.5,  6,,26.43,13.51,,20.10,6.92,2.94,63.65
4/7/2010,21.0,3.0,5.8,8.4,  6,,26.48,13.27,,,,,
4/7/2010,21.0,4.0,5.7,8.3,  7,,26.57,13.24,,,,,
4/7/2010,21.0,5.0,5.3,8.2,  7,,26.64,13.24,,,,,
4/7/2010,21.0,6.0,4.9,8.2,  7,,26.79,13.19,,,,,
4/7/2010,21.0,7.0,4.7,8.1,  7,,26.83,13.17,,,,,
4/7/2010,21.0,8.0,4.5,8.1,  7,,26.93,13.13,,,,,
4/7/2010,21.0,9.0,4.4,8.1,  9,,27.04,13.10,,,,,
4/7/2010,21.0,10.0,4.4,8.1, 10,,27.08,13.09,,,,,
4/7/2010,21.0,11.0,4.4,8.1, 11,,27.11,13.09,,,,,
4/7/2010,21.0,12.0,4.4,8.1, 13,,27.21,13.07,,,,,
4/7/2010,21.0,13.0,4.5,8.1, 14,,27.31,13.05,,,,,
4/7/2010,21.0,14.0,4.6,8.1, 16,,27.43,13.02,,,,,
4/7/2010,21.0,15.0,4.6,8.1, 17,,27.60,12.97,,,,,
4/7/2010,21.0,16.0,4.6,8.1, 18,,27.67,12.95,,,,,
4/7/2010,21.0,17.0,4.6,8.1, 19,,27.73,12.93,,,,,
4/7/2010,21.0,18.0,4.6,8.1, 20,,27.80,12.91,,,,,
4/7/2010,20.0,1.0,3.6,8.5,  4,,26.25,13.57,,,,,
4/7/2010,20.0,2.0,3.6,8.5,  5,,26.33,13.52,,,,,
4/7/2010,20.0,3.0,4.1,8.5,  6,,26.42,13.45,,,,,
4/7/2010,20.0,4.0,4.6,8.5,  6,,26.46,13.43,,,,,
4/7/2010,20.0,5.0,4.9,8.5,  6,,26.65,13.36,,,,,
4/7/2010,20.0,6.0,4.8,8.4,  6,,26.78,13.38,,,,,
4/7/2010,20.0,7.0,4.7,8.4,  6,,26.87,13.40,,,,,
4/7/2010,20.0,8.0,4.5,8.3,  6,,27.05,13.34,,,,,
4/7/2010,20.0,9.0,4.4,8.3,  7,,27.26,13.23,,,,,
4/7/2010,20.0,10.0,4.4,8.3,  7,,27.32,13.21,,,,,
4/7/2010,20.0,11.0,4.3,8.2,  7,,27.40,13.18,,,,,
4/7/2010,20.0,12.0,4.3,8.2,  7,,27.48,13.14,,,,,
4/7/2010,20.0,13.0,4.2,8.2,  7,,27.53,13.08,,,,,
4/7/2010,20.0,14.0,4.2,8.2,  7,,27.64,13.03,,,,,
4/7/2010,20.0,15.0,4.2,8.2,  8,,27.97,12.90,,,,,
4/7/2010,20.0,16.0,4.3,8.2,  8,,28.01,12.88,,,,,
4/7/2010,20.0,17.0,4.2,8.2,  8,,28.07,12.87,,,,,
4/7/2010,20.0,18.0,4.2,8.3,  8,,28.25,12.82,,,,,
4/7/2010,20.0,19.0,4.3,8.3,  8,,28.26,12.82,,,,,
4/7/2010,20.0,20.0,4.4,8.3,  9,,28.35,12.80,,,,,
4/7/2010,20.0,21.0,4.6,8.3,  9,,28.42,12.78,,,,,
4/7/2010,20.0,22.0,4.8,8.3, 10,,28.52,12.76,,,,,
4/7/2010,20.0,23.0,5.1,8.3, 11,,28.55,12.76,,,,,
4/7/2010,20.0,24.0,5.3,8.3, 11,,28.61,12.75,,,,,
4/7/2010,20.0,25.0,5.3,8.3, 12,,28.65,12.74,,,,,
4/7/2010,18.0,1.0,4.1,8.6,  7,,25.11,13.09,,,,,
4/7/2010,18.0,2.0,4.1,8.6,  7,,25.34,13.07,,20.78,4.42,2.27,79.83
4/7/2010,18.0,3.0,4.3,8.6,  6,,25.59,13.10,,,,,
4/7/2010,18.0,4.0,4.4,8.5,  6,,25.88,13.11,,,,,
4/7/2010,18.0,5.0,4.5,8.5,  7,,26.24,13.07,,,,,
4/7/2010,18.0,6.0,4.6,8.5,  7,,26.42,13.05,,,,,
4/7/2010,18.0,7.0,4.6,8.4,  7,,26.64,13.03,,,,,
4/7/2010,18.0,8.0,4.6,8.4,  7,,26.72,13.03,,,,,
4/7/2010,18.0,9.0,4.5,8.4,  7,,26.74,13.02,,,,,
4/7/2010,18.0,10.0,4.4,8.4,  7,,26.79,13.01,,,,,
4/7/2010,18.0,11.0,4.4,8.4,  7,,26.79,13.02,,,,,
4/7/2010,18.0,12.0,4.4,8.4,  7,,26.78,13.03,,,,,
4/7/2010,18.0,13.0,4.5,8.4,  7,,26.81,13.03,,,,,
4/7/2010,18.0,14.0,4.5,8.4,  7,,26.81,13.03,,,,,
4/7/2010,18.0,15.0,4.4,8.4,  7,,26.86,13.04,,,,,
4/7/2010,18.0,16.0,4.4,8.4,  7,,26.86,13.03,,,,,
4/7/2010,18.0,17.0,4.4,8.4,  7,,26.91,13.05,,,,,
4/7/2010,18.0,18.0,4.4,8.4,  7,,26.93,13.04,,,,,
4/7/2010,18.0,19.0,4.3,8.4,  7,,27.06,12.97,,,,,
4/7/2010,18.0,20.0,4.3,8.4,  7,,27.15,12.94,,,,,
4/7/2010,18.0,21.0,4.3,8.4,  7,,27.33,12.87,,,,,
4/7/2010,18.0,22.0,4.4,8.4,  7,,27.43,12.84,,,,,
4/7/2010,18.0,23.0,4.5,8.4,  7,,27.65,12.81,,,,,
4/7/2010,18.0,24.0,4.5,8.4,  8,,28.01,12.75,,,,,
4/7/2010,18.0,25.0,4.6,8.4,  9,,28.32,12.70,,,,,
4/7/2010,18.0,26.0,4.7,8.5,  9,,28.59,12.66,,,,,
4/7/2010,18.0,27.0,4.8,8.5, 11,,28.88,12.62,,,,,
4/7/2010,18.0,28.0,5.0,8.5, 12,,29.03,12.59,,,,,
4/7/2010,18.0,29.0,5.3,8.5, 12,,29.11,12.58,,,,,
4/7/2010,18.0,30.0,5.4,8.5, 12,,29.19,12.57,,,,,
4/7/2010,18.0,31.0,5.5,8.5, 12,,29.28,12.56,,,,,
4/7/2010,18.0,32.0,5.5,8.5, 13,,29.56,12.53,,,,,
4/7/2010,18.0,33.0,5.7,8.5, 13,,30.01,12.47,,,,,
4/7/2010,18.0,34.0,5.8,8.5, 15,,30.23,12.44,,,,,
4/7/2010,18.0,35.0,5.7,8.5, 15,,30.25,12.44,,,,,
4/7/2010,18.0,36.0,5.6,8.5, 15,,30.26,12.44,,,,,
4/7/2010,18.0,37.0,5.6,8.5, 15,,30.35,12.43,,,,,
4/7/2010,18.0,38.0,5.7,8.5, 16,,30.39,12.42,,,,,
4/7/2010,18.0,39.0,5.7,8.5, 17,,30.49,12.41,,,,,
4/13/2010,34.0,1.0,11.9,, 79,,14.77,12.89,,,,,
4/13/2010,34.0,2.0,11.9,, 81,,15.33,13.17,,51.64,7.06,7.19,107.20
4/13/2010,34.0,3.0,12.0,,122,,16.46,13.51,,,,,
4/13/2010,34.0,4.0,12.2,,136,,16.65,13.49,,,,,
4/13/2010,34.0,5.0,12.2,,137,,17.14,13.38,,,,,
4/13/2010,33.0,1.0,10.8,8.1, 40,,18.74,13.56,,,,,
4/13/2010,33.0,2.0,10.8,8.1, 43,,18.90,13.64,,,,,
4/13/2010,33.0,3.0,10.6,8.1, 47,,19.06,13.69,,,,,
4/13/2010,33.0,4.0,10.5,8.1, 45,,19.34,13.71,,,,,
4/13/2010,33.0,5.0,10.6,8.1, 41,,19.44,13.71,,,,,
4/13/2010,33.0,6.0,10.7,8.1, 42,,19.52,13.70,,,,,
4/13/2010,33.0,7.0,10.8,8.1, 45,,19.63,13.71,,,,,
4/13/2010,33.0,8.0,10.9,8.2, 48,,19.78,13.73,,,,,
4/13/2010,33.0,9.0,10.7,8.2, 45,,20.13,13.81,,,,,
4/13/2010,33.0,10.0,10.5,8.2, 48,,20.42,13.88,,,,,
4/13/2010,33.0,11.0,10.5,8.2, 53,,20.66,13.90,,,,,
4/13/2010,32.0,1.0,10.8,8.1, 37,,19.95,13.70,,,,,
4/13/2010,32.0,2.0,10.8,8.1, 44,,20.08,13.71,,44.54,4.58,5.88,81.88
4/13/2010,32.0,3.0,10.5,8.2, 52,,20.16,13.71,,,,,
4/13/2010,32.0,4.0,10.4,8.2, 54,,20.26,13.72,,,,,
4/13/2010,32.0,5.0,10.5,8.2, 71,,20.35,13.73,,,,,
4/13/2010,32.0,6.0,10.4,8.2, 78,,20.45,13.73,,,,,
4/13/2010,32.0,7.0,10.4,8.2, 79,,20.55,13.71,,,,,
4/13/2010,32.0,8.0,10.3,8.2, 86,,20.67,13.77,,,,,
4/13/2010,31.0,1.0,10.3,8.2, 28,,20.72,13.72,,,,,
4/13/2010,31.0,2.0,10.3,8.3, 31,,20.94,13.73,,,,,
4/13/2010,31.0,3.0,10.0,8.3, 33,,21.11,13.75,,,,,
4/13/2010,31.0,4.0,9.9,8.3, 33,,21.18,13.75,,,,,
4/13/2010,31.0,5.0,9.8,8.2, 36,,21.59,13.87,,,,,
4/13/2010,31.0,6.0,9.7,8.2, 37,,21.62,13.87,,,,,
4/13/2010,31.0,7.0,9.7,8.2, 38,,21.73,13.85,,,,,
4/13/2010,31.0,8.0,9.7,8.2, 37,,21.83,13.83,,,,,
4/13/2010,31.0,9.0,9.5,8.2, 36,,22.13,13.86,,,,,
4/13/2010,31.0,10.0,9.2,8.2, 39,,22.30,13.89,,,,,
4/13/2010,30.0,1.0,8.5,8.3, 20,,22.90,13.94,,,,,
4/13/2010,30.0,2.0,8.5,8.3, 21,,23.00,13.95,,28.19,4.26,4.62,72.67
4/13/2010,30.0,3.0,8.4,8.3, 20,,22.84,13.95,,,,,
4/13/2010,30.0,4.0,8.4,8.3, 20,,23.06,13.95,,,,,
4/13/2010,30.0,5.0,8.3,8.3, 21,,23.41,13.96,,,,,
4/13/2010,30.0,6.0,8.1,8.3, 23,,23.52,13.92,,,,,
4/13/2010,30.0,7.0,7.9,8.3, 24,,23.54,13.91,,,,,
4/13/2010,30.0,8.0,7.7,8.3, 24,,23.56,13.89,,,,,
4/13/2010,30.0,9.0,7.6,8.3, 26,,23.65,13.84,,,,,
4/13/2010,30.0,10.0,7.6,8.3, 28,,23.99,13.84,,,,,
4/13/2010,29.5,1.0,7.2,8.3, 16,,23.72,13.88,,,,,
4/13/2010,29.5,2.0,7.2,8.3, 16,,23.83,13.91,,,,,
4/13/2010,29.5,3.0,7.2,8.3, 19,,23.96,13.94,,,,,
4/13/2010,29.5,4.0,7.0,8.3, 22,,24.05,13.94,,,,,
4/13/2010,29.5,5.0,6.9,8.3, 21,,24.21,13.94,,,,,
4/13/2010,29.5,6.0,6.7,8.3, 20,,24.24,13.94,,,,,
4/13/2010,29.5,7.0,6.6,8.3, 20,,24.26,13.94,,,,,
4/13/2010,29.5,8.0,6.5,8.3, 20,,24.27,13.94,,,,,
4/13/2010,29.5,9.0,6.5,8.3, 20,,24.31,13.94,,,,,
4/13/2010,29.5,10.0,6.5,8.3, 21,,24.32,13.94,,,,,
4/13/2010,29.5,11.0,6.4,8.3, 21,,24.39,13.94,,,,,
4/13/2010,29.5,12.0,6.3,8.3, 24,,24.51,13.94,,,,,
4/13/2010,29.5,13.0,6.2,8.3, 35,,24.54,13.94,,,,,
4/13/2010,29.5,14.0,6.2,8.3, 43,,24.53,13.94,,,,,
4/13/2010,29.0,1.0,6.3,8.3, 17,,24.42,13.89,,,,,
4/13/2010,29.0,2.0,6.3,8.3, 18,,24.53,13.87,,,,,
4/13/2010,29.0,3.0,6.0,8.3, 18,,24.58,13.87,,,,,
4/13/2010,29.0,4.0,5.8,8.4, 18,,24.69,13.87,,,,,
4/13/2010,29.0,5.0,5.7,8.4, 18,,24.79,13.86,,,,,
4/13/2010,29.0,6.0,5.5,8.4, 18,,24.84,13.86,,,,,
4/13/2010,29.0,7.0,5.5,8.4, 16,,24.89,13.85,,,,,
4/13/2010,29.0,8.0,5.4,8.4, 16,,24.94,13.84,,,,,
4/13/2010,29.0,9.0,5.4,8.4, 15,,24.98,13.83,,,,,
4/13/2010,29.0,10.0,5.3,8.4, 14,,25.00,13.82,,,,,
4/13/2010,29.0,11.0,5.2,8.4, 15,,25.04,13.80,,,,,
4/13/2010,29.0,12.0,5.1,8.3, 17,,25.05,13.80,,,,,
4/13/2010,29.0,13.0,5.1,8.3, 19,,25.04,13.80,,,,,
4/13/2010,29.0,14.0,5.1,8.3, 21,,25.04,13.80,,,,,
4/13/2010,28.0,1.0,6.3,8.4, 13,,24.77,13.73,,,,,
4/13/2010,28.0,2.0,6.3,8.5, 13,,24.75,13.73,,,,,
4/13/2010,28.0,3.0,6.2,8.4, 13,,24.78,13.73,,,,,
4/13/2010,28.0,4.0,6.2,8.4, 15,,24.97,13.73,,,,,
4/13/2010,28.0,5.0,6.0,8.4, 18,,24.98,13.72,,,,,
4/13/2010,28.0,6.0,5.9,8.4, 18,,24.99,13.71,,,,,
4/13/2010,28.0,7.0,5.9,8.4, 18,,24.98,13.71,,,,,
4/13/2010,28.0,8.0,5.9,8.4, 18,,24.98,13.71,,,,,
4/13/2010,28.0,9.0,5.8,8.4, 18,,24.98,13.70,,,,,
4/13/2010,28.0,10.0,5.8,8.4, 19,,24.98,13.70,,,,,
4/13/2010,28.0,11.0,5.8,8.4, 19,,24.99,13.69,,,,,
4/13/2010,28.0,12.0,5.9,8.5, 19,,25.03,13.67,,,,,
4/13/2010,28.0,13.0,5.9,8.5, 27,,25.05,13.65,,,,,
4/13/2010,28.0,14.0,5.9,8.5, 33,,25.05,13.66,,,,,
4/13/2010,27.0,1.0,6.0,8.5, 12,,24.97,13.69,,,,,
4/13/2010,27.0,2.0,6.0,8.5, 12,,24.99,13.70,,20.66,5.33,3.38,60.37
4/13/2010,27.0,3.0,6.0,8.5, 12,,24.98,13.69,,,,,
4/13/2010,27.0,4.0,5.9,8.4, 12,,25.06,13.72,,,,,
4/13/2010,27.0,5.0,5.7,8.4, 13,,25.18,13.74,,,,,
4/13/2010,27.0,6.0,5.5,8.4, 15,,25.20,13.73,,,,,
4/13/2010,27.0,7.0,5.4,8.4, 16,,25.21,13.72,,,,,
4/13/2010,27.0,8.0,5.4,8.4, 16,,25.22,13.71,,,,,
4/13/2010,27.0,9.0,5.4,8.4, 18,,25.23,13.70,,,,,
4/13/2010,27.0,10.0,5.4,8.4, 19,,25.23,13.70,,,,,
4/13/2010,27.0,11.0,5.4,8.4, 21,,25.23,13.70,,,,,
4/13/2010,26.0,1.0,5.5,8.5, 11,,25.53,13.59,,,,,
4/13/2010,26.0,2.0,5.5,8.5, 11,,25.54,13.59,,,,,
4/13/2010,26.0,3.0,5.4,8.5, 11,,25.54,13.58,,,,,
4/13/2010,26.0,4.0,5.3,8.5, 11,,25.54,13.58,,,,,
4/13/2010,26.0,5.0,5.3,8.5, 11,,25.54,13.58,,,,,
4/13/2010,26.0,6.0,5.2,8.4, 11,,25.56,13.59,,,,,
4/13/2010,26.0,7.0,5.2,8.4, 13,,25.58,13.59,,,,,
4/13/2010,26.0,8.0,5.2,8.4, 18,,25.58,13.59,,,,,
4/13/2010,26.0,9.0,5.2,8.4, 22,,25.58,13.59,,,,,
4/13/2010,26.0,10.0,5.2,8.4, 26,,25.58,13.59,,,,,
4/13/2010,25.0,1.0,5.3,8.5, 18,,26.10,13.40,,,,,
4/13/2010,25.0,2.0,5.3,8.5, 18,,26.10,13.40,,,,,
4/13/2010,25.0,3.0,5.2,8.5, 20,,26.10,13.40,,,,,
4/13/2010,25.0,4.0,5.3,8.5, 20,,26.10,13.40,,,,,
4/13/2010,25.0,5.0,5.2,8.5, 20,,26.10,13.40,,,,,
4/13/2010,25.0,6.0,5.2,8.5, 22,,26.10,13.40,,,,,
4/13/2010,25.0,7.0,5.3,8.5, 24,,26.10,13.39,,,,,
4/13/2010,24.0,1.0,5.4,8.4, 11,,26.49,13.39,,,,,
4/13/2010,24.0,2.0,5.4,8.4, 13,,26.55,13.38,,20.08,6.09,2.68,59.91
4/13/2010,24.0,3.0,5.3,8.4, 14,,26.56,13.38,,,,,
4/13/2010,24.0,4.0,5.3,8.4, 15,,26.59,13.38,,,,,
4/13/2010,24.0,5.0,5.2,8.4, 17,,26.61,13.38,,,,,
4/13/2010,24.0,6.0,5.2,8.4, 18,,26.61,13.38,,,,,
4/13/2010,24.0,7.0,5.2,8.4, 18,,26.61,13.38,,,,,
4/13/2010,24.0,8.0,5.2,8.4, 18,,26.62,13.38,,,,,
4/13/2010,24.0,9.0,5.2,8.4, 19,,26.62,13.38,,,,,
4/13/2010,24.0,10.0,5.2,8.4, 20,,26.62,13.38,,,,,
4/13/2010,23.0,1.0,7.2,8.6, 11,,24.97,13.74,,,,,
4/13/2010,23.0,2.0,7.2,8.5, 13,,25.46,13.67,,,,,
4/13/2010,23.0,3.0,6.7,8.4, 13,,26.09,13.57,,,,,
4/13/2010,23.0,4.0,6.1,8.4, 13,,26.66,13.41,,,,,
4/13/2010,23.0,5.0,5.6,8.4, 16,,26.75,13.38,,,,,
4/13/2010,23.0,6.0,5.5,8.3, 19,,26.83,13.35,,,,,
4/13/2010,23.0,7.0,5.5,8.3, 21,,26.87,13.34,,,,,
4/13/2010,23.0,8.0,5.5,8.3, 26,,26.91,13.32,,,,,
4/13/2010,23.0,9.0,5.5,8.3, 28,,26.92,13.32,,,,,
4/13/2010,23.0,10.0,5.5,8.3, 28,,26.92,13.32,,,,,
4/13/2010,23.0,11.0,5.5,8.3, 28,,26.92,13.32,,,,,
4/13/2010,23.0,12.0,5.5,8.3, 28,,26.92,13.32,,,,,
4/13/2010,23.0,13.0,5.5,8.3, 28,,26.92,13.32,,,,,
4/13/2010,23.0,14.0,5.6,8.3, 30,,26.92,13.32,,,,,
4/13/2010,23.0,15.0,5.6,8.3, 34,,26.92,13.32,,,,,
4/13/2010,22.0,1.0,5.5,8.4, 12,,27.13,13.12,,,,,
4/13/2010,22.0,2.0,5.5,8.4, 13,,27.31,13.11,,,,,
4/13/2010,22.0,3.0,5.5,8.4, 15,,27.36,13.11,,,,,
4/13/2010,22.0,4.0,5.5,8.4, 17,,27.39,13.11,,,,,
4/13/2010,22.0,5.0,5.5,8.3, 17,,27.37,13.11,,,,,
4/13/2010,22.0,6.0,5.5,8.3, 19,,27.42,13.10,,,,,
4/13/2010,22.0,7.0,5.5,8.3, 21,,27.48,13.08,,,,,
4/13/2010,22.0,8.0,5.5,8.3, 25,,27.49,13.07,,,,,
4/13/2010,22.0,9.0,5.5,8.3, 24,,27.49,13.07,,,,,
4/13/2010,22.0,10.0,5.6,8.3, 22,,27.49,13.07,,,,,
4/13/2010,22.0,11.0,5.6,8.3, 22,,27.49,13.08,,,,,
4/13/2010,22.0,12.0,5.5,8.3, 22,,27.48,13.08,,,,,
4/13/2010,22.0,13.0,5.6,8.3, 25,,27.47,13.08,,,,,
4/13/2010,22.0,14.0,5.7,8.3, 28,,27.47,13.08,,,,,
4/13/2010,22.0,15.0,5.8,8.3, 30,,27.47,13.08,,,,,
4/13/2010,22.0,16.0,5.9,8.3, 32,,27.46,13.08,,,,,
4/13/2010,22.0,17.0,6.0,8.3, 36,,27.46,13.08,,,,,
4/13/2010,22.0,18.0,6.0,8.3, 36,,27.46,13.08,,,,,
4/13/2010,22.0,19.0,6.0,8.3, 42,,27.45,13.08,,,,,
4/13/2010,22.0,20.0,6.0,8.3, 42,,27.45,13.08,,,,,
4/13/2010,21.0,1.0,5.1,8.4, 11,,26.93,13.03,,,,,
4/13/2010,21.0,2.0,5.1,8.4, 13,,27.12,13.02,,16.07,5.43,2.23,58.45
4/13/2010,21.0,3.0,5.7,8.3, 20,,27.36,13.04,,,,,
4/13/2010,21.0,4.0,6.0,8.3, 20,,27.33,13.04,,,,,
4/13/2010,21.0,5.0,6.0,8.3, 17,,27.32,13.04,,,,,
4/13/2010,21.0,6.0,6.0,8.3, 28,,27.45,13.03,,,,,
4/13/2010,21.0,7.0,6.0,8.3, 35,,27.49,13.03,,,,,
4/13/2010,21.0,8.0,6.0,8.3, 39,,27.51,13.04,,,,,
4/13/2010,21.0,9.0,6.1,8.3, 41,,27.52,13.04,,,,,
4/13/2010,21.0,10.0,6.0,8.3, 42,,27.51,13.04,,,,,
4/13/2010,21.0,11.0,6.0,8.3, 41,,27.51,13.04,,,,,
4/13/2010,21.0,12.0,6.1,8.3, 42,,27.52,13.04,,,,,
4/13/2010,21.0,13.0,6.1,8.3, 44,,27.52,13.04,,,,,
4/13/2010,21.0,14.0,6.2,8.3, 44,,27.53,13.04,,,,,
4/13/2010,21.0,15.0,6.2,8.3, 45,,27.52,13.04,,,,,
4/13/2010,21.0,16.0,6.1,8.3, 46,,27.52,13.04,,,,,
4/13/2010,21.0,17.0,6.2,8.3, 46,,27.52,13.04,,,,,
4/13/2010,21.0,18.0,6.2,8.3, 51,,27.51,13.04,,,,,
4/13/2010,21.0,19.0,6.2,8.3, 50,,27.51,13.04,,,,,
4/13/2010,20.0,1.0,6.5,8.5,  6,,27.30,12.99,,,,,
4/13/2010,20.0,2.0,6.4,8.5,  7,,27.33,12.97,,,,,
4/13/2010,20.0,3.0,8.5,8.4,  7,,27.34,12.97,,,,,
4/13/2010,20.0,4.0,8.9,8.4,  7,,27.35,12.97,,,,,
4/13/2010,20.0,5.0,8.0,8.4,  7,,27.41,12.97,,,,,
4/13/2010,20.0,6.0,7.2,8.4,  7,,27.50,12.99,,,,,
4/13/2010,20.0,7.0,7.0,8.4,  6,,27.63,13.02,,,,,
4/13/2010,20.0,8.0,6.7,8.4,  6,,27.89,12.97,,,,,
4/13/2010,20.0,9.0,6.4,8.4,  8,,28.09,12.87,,,,,
4/13/2010,20.0,10.0,6.1,8.4,  9,,28.18,12.84,,,,,
4/13/2010,20.0,11.0,6.2,8.3, 11,,28.33,12.80,,,,,
4/13/2010,20.0,12.0,6.6,8.3, 13,,28.49,12.76,,,,,
4/13/2010,20.0,13.0,7.0,8.3, 15,,28.66,12.72,,,,,
4/13/2010,20.0,14.0,7.4,8.4, 17,,28.81,12.67,,,,,
4/13/2010,20.0,15.0,7.8,8.4, 19,,28.86,12.66,,,,,
4/13/2010,20.0,16.0,8.1,8.4, 22,,28.88,12.65,,,,,
4/13/2010,20.0,17.0,8.3,8.4, 23,,28.94,12.64,,,,,
4/13/2010,20.0,18.0,8.5,8.4, 23,,29.01,12.62,,,,,
4/13/2010,20.0,19.0,8.5,8.4, 24,,29.10,12.60,,,,,
4/13/2010,20.0,20.0,8.6,8.4, 24,,29.11,12.60,,,,,
4/13/2010,20.0,21.0,8.9,8.4, 24,,29.18,12.58,,,,,
4/13/2010,20.0,22.0,9.2,8.4, 26,,29.19,12.58,,,,,
4/13/2010,20.0,23.0,10.3,8.4, 27,,29.20,12.57,,,,,
4/13/2010,20.0,24.0,11.0,8.4, 31,,29.21,12.57,,,,,
4/13/2010,20.0,25.0,12.6,8.4, 30,,29.21,12.57,,,,,
4/13/2010,20.0,26.0,13.5,8.4, 34,,29.20,12.57,,,,,
4/13/2010,20.0,27.0,13.5,8.4, 34,,29.21,12.57,,,,,
4/13/2010,18.0,1.0,5.9,8.6,  6,,29.68,12.53,,,,,
4/13/2010,18.0,2.0,5.9,8.6,  6,,29.68,12.52,,10.01,3.74,1.32,31.28
4/13/2010,18.0,3.0,7.6,8.6,  6,,29.69,12.51,,,,,
4/13/2010,18.0,4.0,9.1,8.6,  6,,29.70,12.50,,,,,
4/13/2010,18.0,5.0,9.8,8.6,  7,,29.71,12.49,,,,,
4/13/2010,18.0,6.0,9.8,8.6,  6,,29.71,12.50,,,,,
4/13/2010,18.0,7.0,9.5,8.6,  6,,29.70,12.50,,,,,
4/13/2010,18.0,8.0,9.2,8.6,  6,,29.71,12.49,,,,,
4/13/2010,18.0,9.0,9.1,8.6,  7,,29.72,12.48,,,,,
4/13/2010,18.0,10.0,9.3,8.6,  7,,29.72,12.48,,,,,
4/13/2010,18.0,11.0,10.1,8.6,  7,,29.73,12.47,,,,,
4/13/2010,18.0,12.0,10.9,8.6,  7,,29.73,12.48,,,,,
4/13/2010,18.0,13.0,11.0,8.6,  7,,29.73,12.48,,,,,
4/13/2010,18.0,14.0,10.6,8.6,  7,,29.74,12.47,,,,,
4/13/2010,18.0,15.0,10.4,8.6,  8,,29.74,12.47,,,,,
4/13/2010,18.0,16.0,10.4,8.6,  8,,29.74,12.47,,,,,
4/13/2010,18.0,17.0,10.4,8.6,  8,,29.74,12.47,,,,,
4/13/2010,18.0,18.0,10.3,8.6,  7,,29.73,12.48,,,,,
4/13/2010,18.0,19.0,10.0,8.6,  7,,29.73,12.48,,,,,
4/13/2010,18.0,20.0,9.5,8.6,  7,,29.73,12.48,,,,,
4/13/2010,18.0,21.0,9.3,8.6,  7,,29.74,12.47,,,,,
4/13/2010,18.0,22.0,9.7,8.6,  7,,29.74,12.47,,,,,
4/13/2010,18.0,23.0,10.2,8.6,  8,,29.74,12.47,,,,,
4/13/2010,18.0,24.0,10.4,8.6,  8,,29.75,12.47,,,,,
4/13/2010,18.0,25.0,9.6,8.6,  8,,29.75,12.46,,,,,
4/13/2010,18.0,26.0,9.2,8.5,  9,,29.75,12.46,,,,,
4/13/2010,18.0,27.0,8.6,8.5, 10,,29.75,12.46,,,,,
4/13/2010,18.0,28.0,8.6,8.5, 10,,29.75,12.46,,,,,
4/13/2010,18.0,29.0,8.6,8.5, 10,,29.74,12.45,,,,,
4/13/2010,18.0,30.0,8.4,8.5, 12,,29.74,12.45,,,,,
4/13/2010,18.0,31.0,8.5,8.5, 12,,29.74,12.45,,,,,
4/13/2010,18.0,32.0,8.7,8.5, 12,,29.73,12.45,,,,,
4/13/2010,18.0,33.0,9.1,8.5, 13,,29.73,12.45,,,,,
4/13/2010,18.0,34.0,9.5,8.5, 13,,29.73,12.45,,,,,
4/13/2010,18.0,35.0,9.8,8.5, 14,,29.73,12.45,,,,,
4/13/2010,18.0,36.0,10.3,8.5, 13,,29.73,12.45,,,,,
4/13/2010,18.0,37.0,10.3,8.5, 13,,29.73,12.45,,,,,
4/13/2010,18.0,38.0,10.4,8.5, 14,,29.73,12.45,,,,,
4/13/2010,18.0,39.0,10.1,8.5, 15,,29.73,12.45,,,,,
4/13/2010,18.0,40.0,10.2,8.5, 15,,29.73,12.45,,,,,
4/13/2010,18.0,41.0,10.4,8.5, 15,,29.73,12.45,,,,,
4/13/2010,18.0,42.0,10.4,8.5, 16,,29.72,12.45,,,,,
4/13/2010,18.0,43.0,10.3,8.5, 17,,29.72,12.45,,,,,
4/13/2010,17.0,1.0,6.9,8.5,  9,,26.25,12.95,,,,,
4/13/2010,17.0,2.0,6.9,8.5,  9,,26.35,12.92,,,,,
4/13/2010,17.0,3.0,6.7,8.4, 10,,26.41,12.90,,,,,
4/13/2010,17.0,4.0,6.3,8.4, 10,,26.73,12.88,,,,,
4/13/2010,17.0,5.0,6.3,8.4, 10,,27.61,12.76,,,,,
4/13/2010,17.0,6.0,6.5,8.4, 10,,27.74,12.74,,,,,
4/13/2010,17.0,7.0,6.8,8.4, 11,,27.90,12.73,,,,,
4/13/2010,17.0,8.0,6.9,8.4, 17,,28.26,12.69,,,,,
4/13/2010,17.0,9.0,7.0,8.4, 24,,28.42,12.67,,,,,
4/13/2010,17.0,10.0,7.3,8.3, 29,,28.51,12.66,,,,,
4/13/2010,17.0,11.0,7.4,8.3, 34,,28.55,12.65,,,,,
4/13/2010,17.0,12.0,7.7,8.4, 36,,28.58,12.65,,,,,
4/13/2010,17.0,13.0,8.1,8.3, 40,,28.58,12.65,,,,,
